1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	11.125	21.25	31.375	41.5	51.625	61.75	71.875	82	92.125	102.25	112.375	122.5	132.625	142.75	152.875	163	173.125	183.25	193.375	203.5	213.625	223.75	233.875	244	254.125	264.25	274.375	284.5	294.625	304.75	314.875	325	335.125	345.25	355.375	365.5	375.625	385.75	395.875	406	416.125	426.25	436.375	446.5	456.625	466.75	476.875	487	497.125	507.25	517.375	527.5	537.625	547.75	557.875	568	578.125	588.25	598.375	608.5	618.625	628.75	638.875	649	659.125	669.25	679.375	689.5	699.625	709.75	719.875	730	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	11.125	
